Country,Name,Lat,Lon,Population
Italy,Solarino,37.1,15.1167,8130
Germany,Hainichen,50.9697,13.1253,8588
Brazil,Serra dos Aimorés,-17.7828,-40.2478,8713
United States,New Albany,34.4909,-89.0201,8753
United States,Clarendon Hills,41.7981,-87.9569,8752
United States,Needles,34.8164,-114.6189,8752
Finland,Hausjärvi,60.7884,25.0247,8729
France,Uzès,44.0125,4.4197,8420
Germany,Forst,49.1533,8.5842,8048
France,Saint-Jean-d’Illac,44.8097,-0.7836,8678
Russia,Porkhov,57.7667,29.55,8743
Algeria,Amalou,36.4778,4.6333,8602
Hungary,Vásárosnamény,48.1267,22.3183,8618
Italy,Pino Troinese,45.0435,7.7726,8365
United Kingdom,Norton Canes,52.6833,-1.9666,7479
Brazil,Nossa Senhora dos Remédios,-3.9789,-42.6208,8723
Italy,Roverbella,45.2667,10.7667,8610
Austria,Stainz,46.8942,15.2639,8653
Philippines,Hernani,11.3333,125.5833,8573
Brazil,Ibirapuã,-17.6878,-40.1089,8735
Colombia,Junín,4.7903,-73.6633,8720
Germany,Obertraubling,48.9658,12.1669,8406
United Kingdom,Ripponden,53.672,-1.946,7421
Brazil,Santa Lúcia,-21.685,-48.0839,8687
Czechia,Št?tí,50.4531,14.3743,8584
Russia,Volchansk,59.9333,60.05,8722
Bulgaria,Belo Pole,42.0328,23.05,8739
New Zealand,Lincoln,-43.64,172.486,8130
Russia,Gremyachinsk,58.5667,57.8333,8732
Germany,Hemmingen,48.8661,9.0319,8086
United States,Pitman,39.7335,-75.1306,8741
United States,Rock Falls,41.7723,-89.6928,8740
Romania,Baraolt,46.075,25.6,8672
Brazil,São Vicente do Sul,-29.6919,-54.6789,8732
Italy,Motta Visconti,45.2833,9,7980
Germany,Heikendorf,54.3722,10.2081,8183
Italy,Palazzolo Acreide,37.0617,14.9028,8665
United States,Perkasie,40.3719,-75.292,8738
United States,Clayton,39.6627,-75.0782,8738
Australia,Moranbah,-22.0016,148.0533,8735
Australia,Forbes,-33.3833,148.0167,8432
Brazil,Guiricema,-21.0078,-42.7178,8707
United States,Cortez,37.3505,-108.5766,8736
United Kingdom,Sileby,52.731,-1.106,7835
Spain,Bembibre,42.6154,-6.417,8598
Italy,Calvisano,45.3489,10.3458,8543
France,Évron,48.1556,-0.4025,8607
United States,Princeton,38.3553,-87.5784,8733
France,Saint-Renan,48.4339,-4.6214,8122
Ukraine,Rava-Rus’ka,50.25,23.6167,8647
United States,Olney,38.7285,-88.0838,8732
United States,Sanger,33.3716,-97.1677,8732
Germany,Barntrup,51.9831,9.1167,8587
United Kingdom,Hadleigh,52.044,0.961,8253
Thailand,Ban Buak Khang,18.7057,99.1068,8462
United States,Cape St. Claire,39.0433,-76.4471,8729
Germany,Reichelsheim,49.7149,8.8396,8581
Germany,Steinheim am Albuch,48.6922,10.0642,8623
Romania,Modelu,44.1962,27.3852,7564
Poland,Ko?cielisko,49.2907,19.8893,8661
Ukraine,Solotvyno,47.9597,23.8669,8632
France,Paray-Vieille-Poste,48.7081,2.3628,7503
United States,Seneca Falls,42.9136,-76.7904,8724
United States,Kirby,29.4611,-98.3861,8723
Canada,Pont-Rouge,46.75,-71.7,8723
Germany,Staufenberg,50.6667,8.7167,8423
Spain,El Corrillo,43.2142,-3.1311,8450
France,Chamonix-Mont-Blanc,45.9222,6.8689,8648
Italy,Vado Ligure,44.2692,8.4361,8369
Romania,T??nad,47.4772,22.5833,8631
Hungary,Szeghalom,47.0239,21.1678,8680
Austria,Fürstenfeld,47.05,16.0833,8549
Mexico,Tlanalapa,19.8167,-98.6,8662
Slovakia,Smižany,48.9584,20.5177,8698
Germany,Neuenkirchen,52.5167,8.0667,8621
United States,Glenwood,41.5409,-87.6116,8715
Australia,Maryborough,-37.05,143.735,7921
United States,Dumbarton,37.613,-77.5065,8714
Germany,Grünheide,52.4167,13.8167,8645
United States,Garden City,32.0868,-81.1773,8713
Brazil,Alvorada do Norte,-14.4808,-46.4919,8705
Germany,Kirchen,50.8086,7.8833,8498
France,Baillargues,43.6611,4.0128,7708
Italy,Monte Urano,43.206,13.6721,8218
United States,Crestline,34.2486,-117.289,8709
China,Gyümai,33.7561,99.65,8706
United States,Jerseyville,39.1175,-90.3271,8708
Philippines,Corella,9.6833,123.9167,8479
Brazil,Piranguinho,-22.4008,-45.5319,8640
France,Bessancourt,49.0378,2.2133,7528
Canada,Champlain,45.5333,-74.65,8706
Austria,Perg,48.2503,14.6336,8388
Italy,Chiusi,43.0167,11.95,8558
South Africa,Citrusdal,-32.5894,19.0147,7177
United States,New Scotland,42.6047,-73.9413,8704
Italy,Spello,42.9833,12.6667,8565
Germany,Weida,50.7667,12.0667,8472
Norway,Ulstein,62.3564,5.8539,8571
United States,Thompsonville,41.9916,-72.5965,8701
Germany,Bersenbrück,52.5553,7.9472,8501
Italy,Castelnovo di Sotto,44.8167,10.5667,8459
France,Pégomas,43.5967,6.9333,7992
Germany,Feldkirchen,48.15,11.7333,7526
Russia,Mrakovo,52.7139,56.6269,8690
Slovakia,Se?ovce,48.7,21.65,8441
Italy,Ronciglione,42.2894,12.2147,8537
Romania,B?beni,44.975,24.2311,8451
United States,Nevada,37.8445,-94.3492,8699
United Kingdom,Bonnybridge,55.999,-3.887,6870
Brazil,Tuneiras do Oeste,-23.8708,-52.8758,8695
Canada,Coaticook,45.1333,-71.8,8698
United States,Des Peres,38.5973,-90.448,8697
United Kingdom,Raunds,52.345,-0.537,8641
Brazil,Tangará,-27.105,-51.2469,8674
United States,Perryville,37.7263,-89.8759,8696
United States,Corrales,35.2366,-106.6191,8696
United States,London Grove,39.8327,-75.8155,8696
Sweden,Tibro,58.419,14.158,8614
Brazil,São Miguel,-5.125,-35.6389,8670
Belgium,Kortessem,50.8667,5.3833,8446
United States,Fort Knox,37.8915,-85.9636,8695
United States,Greenville,41.88,-71.5549,8695
United States,Georgetown,42.724,-70.9821,8695
Thailand,Nakhon Chai Si,13.8005,100.1869,8226
United States,Park Ridge,41.0353,-74.0423,8694
United States,Fern Park,28.6484,-81.3458,8694
Russia,Uglegorsk,49.0667,142.0333,8687
Italy,San Gavino Monreale,39.5499,8.7916,8594
United States,Edgewater Park,40.054,-74.9117,8692
Brazil,Santana do Manhuaçu,-20.1078,-41.925,8667
Spain,Toro,41.52,-5.3947,8665
Spain,Villanueva de Córdoba,38.3167,-4.6167,8671
India,Chikhli,20.75,73.07,6953
Germany,Ueckermünde,53.7333,14.0333,8591
Italy,Altavilla Milicia,38.0422,13.5503,8340
France,La Colle-sur-Loup,43.6864,7.1039,7887
Brazil,Virgínia,-22.3328,-45.0919,8663
United Kingdom,Pickering,54.2439,-0.776,6830
United Kingdom,Waltham Cross,51.686,-0.0331,7407
Germany,Kirn,49.7881,7.4572,8193
Brazil,Monte Alegre de Goiás,-13.2558,-46.9008,8684
Brazil,Nazareno,-21.2158,-44.6108,8660
United States,Rutland,42.3848,-71.9673,8685
United States,Montesano,47.0102,-123.5857,8685
Belgium,Zomergem,51.1167,3.5667,8466
Romania,Bicaz,46.9108,26.0911,8626
Russia,Gubden,42.5658,47.5631,8627
United States,Pleasant Hill,38.8061,-94.2655,8683
Italy,Vallo della Lucania,40.2333,15.2667,8352
Switzerland,Mels,47.0497,9.4167,8620
Brazil,Mata Verde,-15.6858,-40.7408,8644
France,Aureilhan,43.2439,0.0967,7849
Germany,Perl,49.4667,6.3667,8566
United States,Andalusia,31.3101,-86.4781,8680
Belgium,Zoutleeuw,50.8333,5.1036,8498
Brazil,Capitólio,-20.615,-46.05,8663
Albania,Ballsh,40.5991,19.7359,7657
Mexico,El Espinal,16.4906,-95.0444,8575
Czechia,?ervený Kostelec,50.4763,16.093,8332
Ukraine,Busk,49.9667,24.6167,8624
United Kingdom,Polegate,50.8216,0.2442,8586
Germany,Großräschen,51.5831,14,8572
Ukraine,Barvynkove,48.9067,37.0131,8660
Italy,Fermignano,43.6766,12.645,8482
Italy,Nogara,45.1833,11.0667,8457
United States,Newstead,43.0196,-78.5223,8675
United States,Scott,30.2398,-92.0947,8675
Hungary,Nádudvar,47.4167,21.1667,8636
United Kingdom,Harlington,53.481,-1.182,8276
United States,Westampton,40.0168,-74.8213,8672
Canada,Minto,43.9167,-80.8667,8671
Hungary,Dunaföldvár,46.8,18.9167,8593
Italy,Zoppola,45.9667,12.7667,8483
United Kingdom,Binfield,51.432,-0.792,7880
United States,Incline Village,39.2639,-119.9453,8669
United States,Glenshaw,40.5391,-79.9735,8669
United States,Mount Pleasant,40.9625,-91.5452,8668
United States,Cresskill,40.9405,-73.9596,8668
United States,Earlimart,35.8824,-119.2715,8668
Canada,Morden,49.1919,-98.1006,8668
Japan,Hakubach?,36.7,137.8667,8621
United States,Hawthorn Woods,42.2313,-88.0623,8666
Italy,Cologna Veneta,45.3167,11.3833,8468
Germany,Unterwellenborn,50.6586,11.4419,8513
Portugal,Ferreira do Zêzere,39.7,-8.2833,8619
Guatemala,La Libertad,16.7804,-90.12,8646
Morocco,Lakhzazra,33.0333,-7.05,8582
Italy,Caerano di San Marco,45.7853,12.0042,8000
Spain,Reocín,43.3611,-4.0864,8399
Italy,Bientina,43.7072,10.6206,8377
Brazil,Reginópolis,-21.8878,-49.225,8640
United States,Middlebury,44.0043,-73.1223,8661
Japan,Nishi?wa,36.022,139.6543,6731
Egypt,?ihn? al Jabal,28.1889,30.7694,7387
United States,Marlborough,41.6338,-73.9903,8660
Italy,Vigliano Biellese,45.5617,8.1117,7738
France,Marcoussis,48.6417,2.2297,8171
Germany,Klingenthal,50.3669,12.4686,8365
Brazil,Comendador Levy Gasparian,-22.0289,-43.205,8576
Italy,Santhià,45.3667,8.1667,8496
Ukraine,Bushtyno,48.0503,23.4894,8562
United States,Hoquiam,46.9863,-123.9022,8655
Morocco,Lambarkiyine,33.2,-7.5,8559
Italy,Sortino,37.1667,15.0333,8561
Brazil,Antônio Carlos,-27.5169,-48.7678,8613
United Kingdom,Penkridge,52.7252,-2.1164,8526
United States,Brigantine,39.4138,-74.3787,8650
Germany,Teterow,53.7667,12.5667,8470
Finland,Elimäki,60.7208,26.4514,8617
Brazil,Dobrada,-21.5167,-48.3939,8592
France,Le Poiré-sur-Vie,46.7686,-1.5083,8530
United States,Fishersville,38.1005,-78.9687,8647
United States,Kings Grant,34.2665,-77.8659,8647
Italy,Concordia sulla Secchia,44.9124,10.9826,8440
United States,Kennedale,32.6434,-97.2173,8645
United Kingdom,Brightlingsea,51.81,1.03,8076
Germany,Biederitz,52.1608,11.7178,8430
Colombia,Usiacurí,10.7428,-74.9758,8561
Germany,Groß Kreutz,52.3997,12.7831,8558
Germany,Lienen,52.1461,7.9739,8527
Ukraine,Andrushivka,50.0167,29.0167,8606
Puerto Rico,San Sebastián,18.3356,-66.9949,8640
United States,Matawan,40.4127,-74.2365,8640
Germany,Premnitz,52.5331,12.3331,8453
United States,Monahans,31.6289,-103.0403,8639
Germany,Elz,50.4167,8.0333,8155
United Kingdom,Skewen,51.6609,-3.8399,8500
Germany,Großenlüder,50.5925,9.5423,8521
Spain,Bigastro,38.0631,-0.8956,6909
Italy,San Sperate,39.3575,9.0083,8318
Morocco,Iksane,35.1333,-3.0333,8417
Italy,Dorgali,40.2916,9.5876,8596
Mexico,Santa Eulalia,28.5939,-105.8878,7135
France,Plabennec,48.5019,-4.4261,8465
Australia,Springwood,-33.6967,150.5683,8475
Italy,Ferrandina,40.5,16.45,8593
Eritrea,Nefas?t,15.3333,39.0619,8600
France,Langueux,48.495,-2.7175,7776
Germany,Adelsdorf,49.7112,10.8935,8366
United States,North Madison,41.8298,-81.0511,8630
Thailand,Bang Len,14.0219,100.1719,8429
Russia,Laishevo,55.4,49.55,8604
France,Sarzeau,47.5272,-2.7697,8487
Germany,Oppenheim,49.8556,8.3603,7562
Russia,Ustyuzhna,58.8333,36.4333,8622
United States,Prairie du Sac,43.292,-89.7353,8627
Ukraine,Yasinia,48.2728,24.3747,8579
Brazil,Nazária,-5.3608,-42.8083,8602
Germany,Lützen,51.2583,12.1417,8546
Colombia,La Belleza,5.8575,-73.9656,8596
United States,York,34.9967,-81.234,8623
Morocco,Oulad Khallouf,34.7167,-2.5833,8605
Brazil,Amapá,2.0528,-50.7928,8622
United States,Hampstead,42.8821,-71.1709,8621
United States,Salem,40.054,-111.672,8621
Australia,Highfields,-27.4581,151.9492,8131
United Kingdom,Paddock Wood,51.1756,0.3955,8263
United Kingdom,Canford Cliffs,50.7,-1.93,8620
Armenia,Byureghavan,40.3147,44.5936,8500
Brazil,Colméia,-8.7289,-48.765,8611
France,Saint-Rémy-lès-Chevreuse,48.7058,2.0719,7810
Italy,Gavorrano,42.925,10.9083,8567
United States,Hyrum,41.6311,-111.8418,8619
Russia,Lipki,53.95,37.7,8541
Germany,Kahl am Main,50.0681,9.0067,7877
United States,Richlands,37.0878,-81.808,8618
Italy,Ittiri,40.5908,8.5695,8541
Germany,Schieder-Schwalenberg,51.8831,9.1831,8475
Netherlands,Vorden,52.1,6.3167,8491
United States,Ladue,38.6378,-90.3815,8616
United States,Rockland,44.1274,-69.1369,8616
United Kingdom,Caerleon,51.615,-2.959,8061
Russia,Verkhoturye,58.8667,60.8,8612
Germany,Simmern,49.9833,7.5167,7950
Ukraine,Kosiv,48.315,25.0953,8522
Niger,Takiéta,13.6806,8.5292,8554
United States,Alamo Heights,29.4828,-98.4682,8614
Italy,Leporano,40.3822,17.3343,8085
Thailand,Sawang Daen Din,17.475,103.4569,8486
France,Le Grau-du-Roi,43.5372,4.1367,8457
United States,Schuylkill,40.1086,-75.4982,8611
United States,Reserve,30.0741,-90.5557,8611
Japan,Takaharu,31.9283,131.0078,8511
Germany,Osternienburg,51.8,12.0167,8549
Germany,Lauta,51.4481,14.0997,8411
Brazil,Camutanga,-7.4069,-35.2739,8572
United States,Orting,47.0966,-122.2111,8610
Italy,Ponte di Piave,45.7167,12.4667,8352
United States,Tuba City,36.125,-111.2468,8609
Canada,Mono,44.0167,-80.0667,8609
Philippines,Quirino,17.15,120.6667,8573
Germany,Rülzheim,49.1556,8.2936,8121
Germany,Untergruppenbach,49.0833,9.2667,8304
Austria,Wattens,47.2914,11.5925,7881
Brazil,Francisco Santos,-6.9928,-41.1378,8592
Spain,Cabezón de la Sal,43.3075,-4.2325,8358
Finland,Kiuruvesi,63.6528,26.6194,8600
Brazil,Martins Soares,-20.2569,-41.8769,8531
Colombia,Muzo,5.5297,-74.1044,8548
United States,Signal Mountain,35.1449,-85.3457,8606
United States,Fairmount,39.7931,-105.1712,8606
Mali,Goundam,16.4167,-3.6667,8456
Germany,Nonnweiler,49.6065,6.9694,8477
United States,Riverside,41.0319,-73.5827,8604
United States,Corning,39.9282,-122.182,8604
France,Mauléon,46.9228,-0.7497,8533
Cyprus,Geroskípou,34.7609,32.4484,7878
United States,Orrville,40.848,-81.7743,8603
Germany,Niederwerrn,50.0667,10.1831,7804
France,Aigues-Mortes,43.5667,4.1925,8456
United States,East Brandywine,40.0364,-75.7505,8601
Spain,Foyos,39.5386,-0.3567,7452
Brazil,Itauçu,-16.2008,-49.6078,8575
Brazil,Riacho dos Cavalos,-6.4428,-37.6508,8563
United States,Elsmere,38.9949,-84.6017,8595
Bulgaria,Aksakovo,43.2608,27.8159,8164
United States,Farmville,37.2959,-78.4002,8594
Germany,Schnaittach,49.5592,11.3431,8423
Germany,Wissen,50.7825,7.735,8354
Italy,Bovezzo,45.5833,10.25,7433
France,Bompas,42.7311,2.9333,7310
Brazil,Tanquinho,-11.9789,-39.1039,8553
France,Feurs,45.7408,4.2258,8252
France,Saint-Maixent-l’École,46.4128,-0.2081,7209
United States,Long Hill,40.6838,-74.4878,8590
United States,Sheridan,45.096,-123.3983,8590
Australia,Innisfail,-17.5236,146.0292,7236
Netherlands,Hengelo,52.05,6.3,8457
Portugal,Torre de Moncorvo,41.2,-7.1333,8572
United States,Sanatoga,40.2498,-75.5886,8588
Germany,Bad Endorf,47.9,12.3,8377
Brazil,Tuparendi,-27.7558,-54.4819,8557
Germany,Borgentreich,51.5692,9.2411,8523
United Kingdom,Richmond,54.403,-1.737,8413
Brazil,Tasso Fragoso,-8.475,-45.7428,8582
Italy,Cagli,43.547,12.6473,8546
Germany,Birkenwerder,52.6833,13.2833,8134
Bulgaria,Simeonovgrad,42.0324,25.8345,8539
United States,Kalifornsky,60.4417,-151.1972,8581
United Kingdom,Strathaven,55.677,-4.065,7484
United States,Willowbrook,41.7635,-87.9456,8579
Brazil,Isaías Coelho,-7.7378,-41.6758,8566
Brazil,Itamari,-13.7778,-39.6839,8514
Spain,Ollería,38.9142,-0.5494,8320
United Kingdom,Whitworth,53.663,-2.177,7500
Russia,Verkhniy Mamon,50.1678,40.3967,8561
United States,Springfield,30.1713,-85.6089,8577
United States,Green Cove Springs,29.9904,-81.6807,8577
United States,Solebury,40.3676,-75.0031,8577
Italy,Caprino Veronese,45.6,10.8,8399
United States,White Horse,40.192,-74.7022,8576
United Kingdom,Meltham,53.592,-1.85,8534
United States,Perry Heights,40.7977,-81.468,8575
Germany,Kellinghusen,53.95,9.7167,8142
Finland,Pöytyä,60.7167,22.6,8562
United Kingdom,Rhôs-on-Sea,53.309,-3.738,7593
Hungary,Üröm,47.6,19.0167,7454
United States,Lake Villa,42.4184,-88.0836,8573
Brazil,Jóia,-28.6469,-54.1219,8566
Germany,Colditz,51.1167,12.8167,8472
United States,Guntersville,34.367,-86.2638,8571
Belarus,Krupki,54.325,29.1361,8540
Germany,Großkrotzenburg,50.0833,8.9833,7559
Morocco,Oualidia,32.7333,-9.0167,7770
Russia,Karmaskaly,54.3694,56.1778,8540
United States,Montvale,41.0529,-74.0499,8570
Switzerland,Rümlang,47.4533,8.5331,7929
United States,Aspen,39.195,-106.8369,8569
Philippines,Tunga,11.25,124.75,7584
United States,Ione,38.3613,-120.9422,8568
Netherlands,Hoeven,51.5775,4.5808,8235
Portugal,Joane,41.4333,-8.4167,7528
United States,Litchfield,42.843,-71.455,8566
Brazil,Paverama,-29.5519,-51.7328,8515
Italy,Sanluri,39.5611,8.9,8464
United States,Brooksville,28.5404,-82.3903,8564
Germany,Bühlertal,48.6933,8.1786,8105
United States,Riverside,41.831,-87.8169,8563
United States,Wyoming,39.2297,-84.4816,8562
Germany,Staufen im Breisgau,47.8814,7.7314,8209
United States,West Frankfort,37.8997,-88.9301,8561
Ukraine,Yasnohirka,48.7725,37.5506,8034
Russia,Novoselitskoye,44.7508,43.4369,8544
Thailand,Non Sang,16.8699,102.564,8449
Albania,Mamurras,41.5775,19.6922,8282
Japan,Iwaizumi,39.8431,141.7967,8549
Russia,Pochinok,54.4,32.45,8545
United States,Indian Harbour Beach,28.153,-80.5976,8557
Bulgaria,Dzhebel,41.5,25.3,8514
Germany,Helmbrechts,50.2368,11.7159,8413
United States,Lake Park,26.7998,-80.068,8556
Italy,Sala Bolognese,44.6303,11.2761,8372
Switzerland,Murten,46.9281,7.1169,8222
Brazil,Marcolândia,-7.4428,-40.6608,8543
Chile,Lanco,-39.4523,-72.7755,8521
Ireland,Kildare,53.1569,-6.909,7538
United States,Lucas,33.0942,-96.5803,8553
Brazil,Japaratinga,-9.2544,-35.2578,8453
Brazil,Araponga,-20.6669,-42.5208,8523
United States,Piedmont,35.6784,-97.7528,8551
Russia,Dubovskoye,47.4092,42.7575,8544
Switzerland,Minusio,46.1833,8.8167,7303
United States,Franklin,36.6831,-76.9386,8549
Brazil,Itaquara,-13.4508,-39.9408,8519
El Salvador,Talnique,13.6667,-89.4,8254
Morocco,Talambote,35.25,-5.1833,8481
Germany,Bad Grund,51.8089,10.2368,8344
Thailand,Chumsaeng,15.898,100.311,8426
Spain,Canet de Berenguer,39.6794,-0.2206,6765
Sweden,Habo,57.9066,14.0856,8516
Netherlands,Moordrecht,51.9861,4.6681,7932
Germany,Großbeeren,52.3544,13.3061,8381
Russia,Obluchye,49,131.05,8540
United States,Conover,35.7155,-81.217,8540
Greece,Mourniés,35.485,24.013,7553
Belgium,Gingelom,50.7492,5.1328,8391
Bulgaria,Dulovo,43.8229,27.1412,8493
Spain,Padrón,42.7381,-8.6603,8366
United States,Wetumpka,32.5407,-86.2052,8538
France,Port-Saint-Louis-du-Rhône,43.3875,4.8044,8423
Germany,Lößnitz,50.6214,12.7317,8267
Italy,Vietri sul Mare,40.6722,14.7278,7726
Canada,Ladysmith,48.9975,-123.8203,8537
Mexico,Conkal,21.0733,-89.5208,7173
Finland,Laitila,60.8792,21.6931,8520
Albania,Divjakë,40.9964,19.5327,8445
United States,East Grand Forks,47.9284,-97.0138,8535
United States,Mansfield,40.0854,-74.7149,8533
Canada,Bridgewater,44.37,-64.52,8532
Germany,Ottobeuren,47.9414,10.2994,8381
Italy,Decimomannu,39.3112,8.9703,8234
France,Janzé,47.9606,-1.4992,8329
Mexico,Agua Blanca Iturbide,20.35,-98.35,8443
Brazil,Guaraçaí,-21.0283,-51.2067,8525
United States,Park Hills,37.8211,-90.505,8529
United States,Yarmouth,43.7978,-70.1719,8529
Brazil,Nova Glória,-15.1428,-49.5708,8508
Germany,Meßkirch,47.9928,9.1125,8418
Philippines,Libertad,8.467,123.5266,8406
United States,Laurel,45.6735,-108.7707,8526
United States,Edgemere,39.2273,-76.459,8526
United Kingdom,Cullompton,50.855,-3.393,8499
Brazil,Ilha das Flores,-10.4358,-36.54,8521
Austria,Freistadt,48.5117,14.5061,7909
United States,Southampton,40.0249,-77.546,8523
Germany,Berg,47.9675,11.3558,8296
Morocco,Laanoussar,33.6833,-4.8167,8501
France,Ergué-Gabéric,47.9961,-4.0225,8313
Australia,Mooroopna,-36.3833,145.35,7942
Netherlands,Dirksland,51.75,4.1,8408
Italy,San Damiano d’Asti,44.8344,8.0647,8347
United States,Morrisville,40.2074,-74.78,8521
United States,Rawlins,41.7849,-107.2265,8521
Morocco,Tizoual,30.9925,-7.8167,8489
Spain,Legazpia,43.055,-2.335,8321
Romania,Negre?ti,46.8403,27.4417,8380
France,Saint-Gilles-Croix-de-Vie,46.6975,-1.9444,7759
Australia,Narrabri,-30.3317,149.7678,7606
United States,Succasunna,40.8507,-74.6596,8514
Morocco,Ait Ali Mimoune,33.7808,-5.7822,8486
Netherlands,Ouderkerk aan de Amstel,52.2972,4.9117,8200
United States,Plumsted,40.0468,-74.4852,8513
United States,Perryton,36.393,-100.7976,8512
United Kingdom,Yatton,51.3855,-2.8256,7552
Germany,Bordesholm,54.1833,10.0167,7749
United States,Closter,40.9733,-73.9604,8511
France,Le Loroux-Bottereau,47.2381,-1.3492,8327
Brazil,Barra de São Miguel,-9.8333,-35.9,8401
United States,St. Johns,43.0005,-84.5555,8510
Belgium,Trooz,50.5667,5.6833,8172
United States,Terrace Heights,46.6024,-120.4482,8507
Germany,Siegsdorf,47.8167,12.65,8355
Germany,Wörrstadt,49.8431,8.1156,8027
United States,Frostburg,39.6506,-78.9269,8505
Australia,Kingscliff,-28.2564,153.5781,7464
Germany,Moritzburg,51.165,13.6794,8325
Morocco,Moulay Bou ’azza,33.2565,-6.1319,8490
Ukraine,Lypovets,49.2161,29.0561,8463
Hungary,Dunavarsány,47.2828,19.0661,8141
Morocco,Boured,34.7344,-4.0947,8434
France,Le Soler,42.6819,2.7933,7753
United States,Rolesville,35.9224,-78.4656,8501
Italy,Stra,45.4167,12.25,7635
France,Sorbiers,45.4878,4.4503,7856
Russia,Biryusinsk,55.95,97.8167,8497
Uzbekistan,Bo‘ston,41.8478,60.93,8488
Argentina,Mina Clavero,-31.7239,-65.005,8487
Germany,Viechtach,49.0792,12.8847,8364
Germany,Heuchelheim,50.5833,8.6333,7764
Hungary,Túrkeve,47.1,20.75,8462
Germany,Neuenbürg,48.8461,8.5889,8206
United States,Booneville,34.6643,-88.5684,8497
United States,Sallisaw,35.4605,-94.807,8497
Italy,Fusignano,44.4667,11.95,8164
Germany,Vohburg an der Donau,48.7667,11.6167,8312
United States,East York,39.9687,-76.6759,8495
Spain,Cabrils,41.5283,2.3692,7432
Japan,?wani,40.5183,140.5678,8442
Spain,Herencia,39.35,-3.3667,8456
Italy,Fabrica di Roma,42.3347,12.3003,8256
United States,Sitka,57.2401,-135.3153,8493
Italy,Verolanuova,45.3258,10.0758,8175
Portugal,Campo Maior,39.0167,-7.0667,8456
United States,Stuttgart,34.495,-91.5485,8490
Russia,Bolgar,54.9667,49.0333,8476
Switzerland,Visp,46.2922,7.8828,7891
Norway,Namsos,64.467,11.494,8471
United Kingdom,Billingshurst,51.0226,-0.4508,8232
United Kingdom,Pocklington,53.9309,-0.7781,8337
France,Bouaye,47.1436,-1.6889,7914
United States,Coxsackie,42.3465,-73.8624,8485
Colombia,Guatapé,6.2325,-75.1586,8363
Hungary,Derecske,47.3537,21.5718,8403
United States,Concord,42.545,-78.7075,8484
United States,Mystic Island,39.5659,-74.3831,8484
United States,Waterford,42.8044,-73.6917,8484
